ID,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,ACSDISABBAS,DEMOGIDX_2,DEMOGIDX_5,PEOPCOLOR,PEOPCOLORPCT,LOWINCOME,LOWINCPCT,UNEMPLOYED,UNEMPPCT,DISABILITY,DISABILITYPCT,LINGISO,LINGISOPCT,LESSHS,LESSHSPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER
08035014405,Colorado,CO,Douglas County,8,7769,7757,4698,2544,2544,4520,7734,0.644643133,0.41230581,1182,0.152143133,602,0.077607322,272,0.060176991,423,0.054693561,0,0,75,0.01596424,431,0.055476895,592,0.076200283,0.154871795,6.680120491803280,77.106920000000002,0.120197792,621.557002653653967,318041.811667084868532,0,0,0,0,0,0.337770185,20.717650155634789,7.583989561890526,6.000000000000000
08035014407,Colorado,CO,Douglas County,8,4160,4130,2776,1468,1468,1954,4160,1.430667347518713,1.188822745733209,1051,0.252644231,987,0.238983051,11,0.005629478,479,0.115144231,111,0.075613079,124,0.044668588,149,0.035817308,896,0.215384615,0.133333333,6.148218306010930,76.543220000000005,0.080495582,356.725795841140439,349215.763067835301626,72.000000000000000,0.049046322,0,0,0,2.672002879865715,7.299590187148548,7.042217290185921,2.618636995827538
08035014408,Colorado,CO,Douglas County,8,2612,2611,1999,980,1004,1394,2588,0.297827341,0.259628419,164,0.062787136,109,0.041746457,28,0.020086083,186,0.07187017,0,0,2,0.0010005,80,0.030627871,550,0.210566616,0.133333333,5.758713797814210,75.532340000000005,0.052177154,2.739815840000000,158076.306840210949304,53.000000000000000,0.052788845,0,0,0.056605221,0.017168141,674.563591571623306,6.281289577484131,4.533446232006774
08035014409,Colorado,CO,Douglas County,8,3857,3857,2202,1093,1093,1872,3836,0.98295295,0.67495099,433,0.112263417,819,0.212341198,170,0.090811966,179,0.046663191,0,0,46,0.0208901,244,0.063261602,367,0.095151672,0.172307692,6.488771857923500,77.121319999999983,0.093895792,610.441291399999955,312035.683361410105135,27.000000000000000,0.024702653,0,0,0,0,27.905942191668547,6.514444828033447,6.000000000000000
08035014410,Colorado,CO,Douglas County,8,12659,12559,8090,4521,4661,6695,12612,0.75160002,0.491907458,2540,0.20064776,907,0.072219126,377,0.05631068,676,0.053599746,14,0.00309666,45,0.005562423,1242,0.098112015,1212,0.09574216,0.172307692,6.607895355191260,76.874309999999980,0.092486585,580.663461006808689,436963.619937279610895,0,0,0,0,0,1.005031606580911,6.430758879301850,8.622050822557076,5.467928994082840
08035014503,Colorado,CO,Douglas County,8,5975,5855,4184,2405,2503,3721,5975,1.030625300826672,0.74922433,1246,0.208535565,886,0.151323655,186,0.049986563,587,0.098242678,21,0.008731809,109,0.026051625,366,0.06125523,851,0.142426778,0.158974359,6.683815846994540,76.595370000000003,0.161570971,537.243522849302508,682571.091251341393217,22.000000000000000,0.008789453,0,0,0,1.496634341592704,22.580104972570680,9.737381610474412,6.000000000000000
08035014504,Colorado,CO,Douglas County,8,5157,5140,3497,2084,2199,2949,5157,1.363996189528814,0.988054628,1181,0.229009114,1219,0.237159533,187,0.063411326,513,0.09947644,0,0,139,0.039748356,388,0.075237541,759,0.147178592,0.182564103,6.550082786885250,76.441130000000001,0.122369269,402.901868870862813,544774.296127786394209,307.000000000000000,0.139608913,0,0,0,2.385873676412347,6.844921352358579,9.535858830771655,6.000000000000000
08035014505,Colorado,CO,Douglas County,8,6200,6058,4467,2598,2655,3722,6053,0.961727192,0.826458892,1224,0.197419355,842,0.138989766,35,0.009403546,469,0.07748224,0,0,133,0.029773897,357,0.057580645,1174,0.189354839,0.193846154,6.439037158469950,76.249030000000005,0.112489473,72.481849765580833,360392.105968447227497,34.000000000000000,0.012806026,0,0,0,1.137121528032932,8.847373150955399,8.324526412957091,6.000000000000000
08035014506,Colorado,CO,Douglas County,8,6980,6980,5027,2470,2526,3860,6934,0.537356658,0.626404468,1012,0.144985673,352,0.050429799,84,0.021761658,839,0.120997981,0,0,70,0.013924806,302,0.043266476,1081,0.15487106,,5.999643032786890,75.434870000000004,0.064311233,0.817568187,186739.484977019630605,40.000000000000000,0.015835313,0,0,0.013435695,0,228.458841364266647,4.840256061192767,0
08035014602,Colorado,CO,Douglas County,8,2452,2427,1858,920,951,1240,2452,0.374382274,0.504020869,203,0.08278956,120,0.049443758,26,0.020967742,203,0.08278956,0,0,22,0.011840689,100,0.040783034,578,0.235725938,0.163076923,6.155262377049180,74.850049999999982,0.045000965,2.039252720000000,83277.834994475022540,94.000000000000000,0.098843323,0,0,0,0.023947547,532.956543122792823,4.406849861145020,
08035014603,Colorado,CO,Douglas County,8,7629,7629,4666,2394,2493,4598,7629,0.420063453,0.748639473,495,0.064883995,591,0.077467558,242,0.052631579,541,0.070913619,11,0.00459482,286,0.061294471,495,0.064883995,471,0.061738105,0.179487179,6.666407650273220,76.276129999999981,0.098183159,156.239091155838082,263208.365287385706324,0,0,0,0,0,0.120330333,11.115807328888494,8.083289246382783,6.000000000000000
08035014604,Colorado,CO,Douglas County,8,4526,4526,2767,1466,1486,2646,4526,0.498778086,0.363337582,735,0.162395051,113,0.024966858,158,0.059712774,318,0.070260716,0,0,27,0.00975786,395,0.087273531,354,0.078214759,,6.463214125683060,75.759559999999979,0.085115801,0.463760605,192166.958768991637044,10.000000000000000,0.006729475,0,0,0,0.042286226,13.898535883720374,5.575086098047173,6.000000000000000
08037000100,Colorado,CO,Eagle County,8,1513,1513,960,515,680,959,1513,2.127514424877051,1.674594524980376,889,0.587574356,286,0.18902842,52,0.054223149,43,0.028420357,52,0.100970874,164,0.170833333,107,0.070720423,174,0.115003305,,4.942288743169400,64.771190000000004,0.013296566,0.42566495,107203.596833606439759,110.000000000000000,0.161764706,0,0,0,0.002645698,13179.544563467432454,3.543966293334961,0.011574074
08037000200,Colorado,CO,Eagle County,8,8366,8366,5520,2426,2631,4338,8366,2.262780093851105,1.073391835560378,4911,0.587018886,1931,0.230815204,32,0.007376671,442,0.052832895,47,0.019373454,859,0.155615942,493,0.058928998,1440,0.172125269,0.154871795,4.989059945355190,65.775360000000006,0.038066938,0.012823577,50293.125919003643503,25.000000000000000,0.00950209,0,0,0,0.696975843,11181.851791818635320,7.157254207198223,1.000000000000000
08037000301,Colorado,CO,Eagle County,8,6162,6039,4589,2252,2418,3946,6162,1.361744283744901,1.223722292479404,1740,0.282375852,1175,0.194568637,47,0.011910796,488,0.079195067,145,0.064387211,544,0.118544345,353,0.057286595,657,0.106621227,0.147692308,5.110399207650270,65.153760000000005,0.031837349,0.000250107,165271.848328522231895,76.000000000000000,0.031430935,0,0,0,0.259115533,5.221834783093550,6.934492751445354,0
08037000302,Colorado,CO,Eagle County,8,2482,2426,2157,1088,1374,1524,2482,1.247401327872476,0.934467999,593,0.238920226,470,0.193734542,24,0.015748031,354,0.142626914,0,0,20,0.009272137,53,0.021353747,929,0.374294923,,4.893316338797810,65.542559999999995,0.020384465,0.006273047,54348.711047116114059,144.000000000000000,0.104803493,0,0,0,1.309077245153944,436.788573354088555,7.187426622302033,6.645147584973166
08037000401,Colorado,CO,Eagle County,8,5780,5780,4129,2220,2730,3332,5780,1.899101532741746,1.128275251020000,2078,0.359515571,1724,0.298269896,111,0.033313325,235,0.040657439,115,0.051801802,146,0.035359651,313,0.054152249,663,0.114705882,,4.860915464480870,65.839510000000004,0.032282205,0.858646771,180873.226809957763180,66.000000000000000,0.024175824,0,0,0,0.272726327,5920.884766462099833,5.906702550647241,0
08037000402,Colorado,CO,Eagle County,8,4814,4814,3259,1536,2150,2857,4814,1.889965949729545,1.330920882652292,2163,0.449314499,1083,0.224968841,374,0.130906545,168,0.034898214,77,0.050130208,477,0.146363915,198,0.041130037,617,0.128167844,,4.746780245901640,66.115970000000004,0.015608694,0.05088491,80037.983927042238065,79.000000000000000,0.036744186,0,0,0,0.025459963,3839.398559570556699,2.073943066861265,0
08037000404,Colorado,CO,Eagle County,8,2509,2433,1636,780,1056,1150,2433,2.896271314689406,1.717299798631025,1483,0.59107214,1025,0.421290588,0,0,186,0.076448829,52,0.066666667,298,0.182151589,163,0.064966122,389,0.155041849,0.152820513,4.878561857923500,66.081890000000001,0.027693252,0.005010921,108122.199490456681815,163.000000000000000,0.154356061,0,0,0,0.179048668,1211.380889440632245,4.337183923060743,0.269638907
08037000405,Colorado,CO,Eagle County,8,6086,6076,3918,2086,2189,3712,6076,0.959340374,0.658990279,912,0.14985212,1067,0.175608953,87,0.0234375,417,0.068630678,0,0,191,0.048749362,266,0.043706868,558,0.091685836,0.152820513,4.921515245901640,65.995270000000005,0.037730294,0.001162374,53166.225175341038266,128.000000000000000,0.058474189,0,0,0,1.247863275943723,322.394586269385059,7.830247176619308,0.092713787
08037000501,Colorado,CO,Eagle County,8,2214,2214,1848,919,3798,1412,2214,2.111733923628794,1.474945536460880,1116,0.504065041,553,0.249774164,88,0.062322946,20,0.009033424,96,0.104461371,176,0.095238095,182,0.082204155,490,0.22131888,,4.744622349726780,66.204759999999993,0.026028306,1.125026660000000,122927.657576901663560,0,0,0.078274087,0,0,0.117661254,1135.780721589819905,3.403591632843018,0
08037000502,Colorado,CO,Eagle County,8,4463,4463,3264,1331,2169,2767,4423,1.368854369659405,0.678388814,1324,0.296661438,828,0.185525431,153,0.055294543,247,0.055844449,20,0.015026296,40,0.012254902,255,0.057136455,331,0.07416536,,4.731156967213110,66.285700000000006,0.031463233,2.403888989963758,143062.316378941788571,21.000000000000000,0.009681881,0.121905933,0,0,0.242969438,496.861046827648067,6.271659612855043,0
08037000504,Colorado,CO,Eagle County,8,2999,2999,2060,1061,2225,1742,2999,2.780900021653979,1.550433446313504,1855,0.618539513,1093,0.364454818,117,0.067164179,324,0.108036012,89,0.083883129,91,0.044174757,268,0.089363121,109,0.036345448,0.164102564,4.778844918032790,66.216629999999995,0.047101637,2.045072983614130,253628.592238027689746,65.000000000000000,0.029213483,0.03318915,0,0,1.388885116726994,1032.322269704852260,10.892320010973060,0
08037000505,Colorado,CO,Eagle County,8,1919,1919,1450,920,1359,1510,1919,0.804747945,1.117138154866759,223,0.116206357,297,0.154768108,93,0.061589404,136,0.070870245,90,0.097826087,0,0,0,0,158,0.082334549,0.164102564,4.801617568306010,66.091399999999993,0.030142907,1.970166364164426,105346.341661350277718,18.000000000000000,0.013245033,0.041475116,0,0,0.065782455,1025.424888474523868,6.220022808621582,0
08037000600,Colorado,CO,Eagle County,8,1292,1292,1017,529,751,827,1292,1.225537331234292,0.627624827,321,0.248452012,232,0.179566563,38,0.045949214,76,0.058823529,3,0.005671078,16,0.015732547,29,0.02244582,208,0.160990712,,4.608644180327870,66.544229999999999,0.007356472,1.270543960000000,93738.750983895326499,330.000000000000000,0.439414115,1.668908984558465,0,0,0.024866981,188.561787199408968,2.712761878967285,0
08037000701,Colorado,CO,Eagle County,8,1430,1430,996,451,1290,1082,1430,0.755074247,0.477065759,116,0.081118881,239,0.167132867,7,0.006469501,70,0.048951049,0,0,0,0,16,0.011188811,164,0.114685315,,4.748796065573770,66.272760000000005,0.03476461,3.224038360000000,259132.334680103929713,0,0,0.16252122,0,0,1.594031507297324,98.984284685339219,7.321082592010498,
08037000702,Colorado,CO,Eagle County,8,1252,1252,1136,639,3833,767,1252,0.630934845,0.498703366,35,0.027955272,214,0.170926518,0,0,66,0.052715655,0,0,0,0,9,0.007188498,431,0.344249201,,4.758732595628420,66.450000000000003,0.021585022,3.636745952397408,172935.243938732543029,21.000000000000000,0.005478737,0.051293754,0,0,0.195618325,36.122381619519018,6.545209348073016,
08037000703,Colorado,CO,Eagle County,8,2369,2369,2068,1331,2401,1693,2345,0.653806626,0.800146337,156,0.06585057,351,0.148163782,249,0.147076196,190,0.081023454,37,0.027798648,20,0.00967118,39,0.016462642,275,0.116082735,,4.808030846994540,66.371480000000005,0.022776385,3.783698257820919,263364.276149489334784,10.000000000000000,0.004164931,0.129088658,0,0,0.925264705,2237.338023132982016,5.521655019602949,
08039961100,Colorado,CO,Elbert County,8,1963,1938,1465,809,923,874,1924,1.162605821585717,0.975480065,170,0.08660214,557,0.287409701,9,0.010297483,263,0.136694387,0,0,58,0.039590444,51,0.025980642,419,0.213448803,0.147692308,5.883658196721310,68.493489999999994,0.022206076,0.25136005,27307.462172716903297,313.000000000000000,0.339111593,0,0.012120597,0,0.007816865,0.232418942,2.456934115979977,2.332838038632987
08039961204,Colorado,CO,Elbert County,8,8332,8332,5657,2647,2647,4684,8332,0.935158795,0.661704095,1732,0.20787326,1022,0.122659626,165,0.035226302,455,0.054608737,0,0,212,0.037475694,435,0.052208353,1126,0.135141623,0.178461538,7.054853005464480,74.172749999999979,0.058977848,63.451319432641583,46302.651027888176031,0,0,0.01671696,0.040320001,0,0.038334161,7.397900730954084,3.172956317316697,0
08039961205,Colorado,CO,Elbert County,8,2187,2187,1605,878,943,1169,2187,1.103587630514419,0.920871103,471,0.215363512,368,0.168267032,24,0.020530368,221,0.101051669,5,0.005694761,59,0.036760125,65,0.029721079,500,0.228623685,0.181538462,6.209439480874320,72.204880000000003,0.029902795,0.114236003,6044.417368796952360,118.000000000000000,0.125132556,0,0.027970624,0,0.007882938,0.01814334,2.157951425589483,0
08039961206,Colorado,CO,Elbert County,8,3672,3672,2631,1312,1312,1974,3658,0.485793244,0.573939229,343,0.093409586,276,0.075163399,14,0.007092199,244,0.066703116,0,0,92,0.034967693,104,0.02832244,731,0.199074074,0.168205128,6.772428579234970,74.647090000000006,0.063160626,1.122209497199659,14598.963690045568001,10.000000000000000,0.007621951,0,0,0,0.184359785,3.443817092193968,5.343793689307420,0
08039961207,Colorado,CO,Elbert County,8,4116,4116,2996,1551,1659,2385,4116,0.568903511,0.538426427,322,0.078231293,463,0.112487852,8,0.003354298,201,0.048833819,0,0,68,0.022696929,224,0.054421769,722,0.175413022,0.169230769,6.591565601092900,73.788460000000001,0.047161739,0.219908111,5410.210214452284163,60.000000000000000,0.036166365,0,0,0,0.084875112,0.006469503,4.775008102223664,0
08039961208,Colorado,CO,Elbert County,8,3997,3997,3124,1504,1544,2277,3997,0.862195018,0.794542482,803,0.200900676,423,0.105829372,75,0.032938076,438,0.109582187,0,0,72,0.023047375,139,0.034776082,776,0.194145609,0.180512821,6.307070081967210,73.942599999999999,0.043828464,0.141313664,4768.641586614304288,129.000000000000000,0.083549223,0,0,0,0.0911691,0.01216714,3.170482619344216,0
08039961209,Colorado,CO,Elbert County,8,2190,2164,1552,813,870,1145,2164,0.887408363,1.089668102754533,321,0.146575342,338,0.156192237,36,0.031441048,307,0.141866913,0,0,64,0.041237113,107,0.048858447,361,0.164840183,0.193846154,6.109055601092900,73.383459999999999,0.030239558,1.111675063830679,4941.821762199748264,107.000000000000000,0.122988506,0,0,0,0.041246202,0.010593735,1.908054227301381,0.854987427
08041000102,Colorado,CO,El Paso County,8,3601,3601,2466,1447,1450,1982,3576,0.83944911,0.98644842,642,0.17828381,420,0.116634268,212,0.106962664,505,0.141219239,0,0,77,0.031224655,56,0.015551236,658,0.18272702,0.18974359,6.307219398907100,74.058300000000003,0.191023483,57.082960993568719,1823666.570540528511629,312.000000000000000,0.215172414,0,0.428962952,1.049331689736057,4.610324604896007,1742.399429562095975,7.856514829573588,0
08041000103,Colorado,CO,El Paso County,8,3078,3078,2118,1580,1622,2153,3078,2.150365915337423,1.274715195131493,1176,0.382066277,1100,0.357374919,48,0.022294473,265,0.086094867,17,0.010759494,115,0.054296506,99,0.032163743,423,0.137426901,0.195897436,6.307414207650270,74.254270000000005,0.154909232,38.843870785153726,1819837.386094777612016,15.000000000000000,0.009247842,0,0.28954053,0.809022406,5.802491387853850,1802.206965777699907,8.164989745400170,0
08041000104,Colorado,CO,El Paso County,8,3241,2940,2549,1489,1539,1301,2923,1.973050527470474,1.945019191223949,913,0.281703178,1123,0.381972789,107,0.082244427,653,0.223400616,33,0.022162525,262,0.102785406,64,0.019746992,1132,0.349274915,0.195897436,6.272018469945360,74.209649999999982,0.165676843,48.581270833527554,1804736.339733303524554,318.000000000000000,0.20662768,0,0.379437579,0.91675409,1.103719607800007,1952.025052706564338,8.010973007068568,0
08041000202,Colorado,CO,El Paso County,8,4475,4460,2970,1724,1801,2278,4441,1.586893608057573,1.235070717831868,1547,0.345698324,953,0.21367713,123,0.053994732,635,0.142985814,0,0,233,0.078451178,326,0.072849162,683,0.152625698,0.188717949,6.280616256830600,74.369410000000002,0.157837177,34.198357480398030,1829619.857919562840834,86.000000000000000,0.047751249,0,0.288464248,0.779936768,1.606988051676988,2058.613253907074068,7.912416564757154,0
08041000203,Colorado,CO,El Paso County,8,3965,3956,2882,1609,1678,2549,3945,1.809025927969155,1.235193930618961,883,0.222698613,1496,0.378159757,79,0.030992546,363,0.092015209,7,0.004350528,172,0.059680777,123,0.031021438,554,0.139722573,0.184615385,6.149867404371580,74.348460000000003,0.161989218,47.309029739294914,1822396.454366892809048,332.000000000000000,0.197854589,0,0.496093702,1.185109726644010,1.400359260032691,3641.881706400697567,8.134608585767154,0
08041000301,Colorado,CO,El Paso County,8,3244,3151,2262,1344,1451,1842,3151,2.319919980295794,2.175397472645741,1080,0.332922318,1411,0.447794351,154,0.083604777,697,0.221199619,0,0,230,0.101679929,114,0.0351418,548,0.16892725,0.244102564,6.153304234972680,74.271469999999979,0.162060346,54.073246519362357,1898402.727375387214124,691.000000000000000,0.476223294,0,0.493497973,1.187712155875082,3.815313856859798,2980.935802491824688,8.161502355158074,0
08041000302,Colorado,CO,El Paso County,8,4258,3848,3220,1944,2095,1817,3848,2.767619356672228,2.442177226339433,1654,0.388445279,2082,0.541060291,248,0.136488718,1035,0.268970894,24,0.012345679,470,0.145962733,196,0.046031,727,0.170737435,0.21025641,6.054420000000000,74.410669999999982,0.111934592,48.297326031252297,2218761.872948294505477,171.000000000000000,0.081622912,0,1.150270403522491,1.737448533693252,6.886679999298045,19164.052959288881539,8.426183927606004,0
08041000400,Colorado,CO,El Paso County,8,2483,2483,1779,1161,1161,1231,2456,1.013746343261837,0.944030553,561,0.225936367,329,0.132501007,90,0.073111292,318,0.129478827,10,0.008613264,22,0.012366498,172,0.069271043,590,0.237615787,0.185641026,6.151809426229510,74.270899999999983,0.178688548,64.147516412646823,2003458.919188956730068,579.000000000000000,0.49870801,0,0.490850912,1.017701813467312,3.498701694576382,2622.969782943868722,7.790743615679077,0
08041000500,Colorado,CO,El Paso County,8,2222,2177,1513,894,973,1185,2181,1.026545663654939,0.877299865,424,0.190819082,357,0.163987138,32,0.027004219,192,0.088033012,0,0,63,0.041639128,159,0.071557156,286,0.128712871,0.185641026,6.117210000000000,74.216560000000001,0.159922297,65.146744263313494,1988173.857958692358807,897.000000000000000,0.921891059,0,0.552769936,1.040927636115117,1.823432689994841,3011.234563523226825,7.838729147873227,0
08041000600,Colorado,CO,El Paso County,8,3108,3108,2293,1244,1327,1457,3050,1.395221323501553,1.048617938006390,579,0.186293436,871,0.28024453,87,0.059711736,296,0.09704918,11,0.008842444,90,0.039249891,87,0.027992278,843,0.271235521,0.176410256,6.239936174863390,74.189940000000007,0.19127924,67.035713677849401,1879263.434771997621283,971.000000000000000,0.731725697,0,0.45419387,1.027114381561827,1.117541540069948,2140.964647829337082,7.522396771502192,0
08041000700,Colorado,CO,El Paso County,8,3506,3465,2375,1435,1454,1991,3506,2.283148066166402,1.724661975409786,1199,0.341985168,1488,0.429437229,114,0.057257659,568,0.162007986,14,0.009756098,357,0.150315789,241,0.068739304,645,0.183970337,0.172307692,6.239374316939890,74.146060000000006,0.19150151,79.266244344694741,1911558.577711258083582,773.000000000000000,0.531636864,0,0.454208011,1.083936525246846,3.160310471239677,2099.990455463408125,8.242851785645449,0
08041000800,Colorado,CO,El Paso County,8,2873,2835,2218,1455,1482,1685,2826,1.940911542169258,1.341789612242686,821,0.28576401,1046,0.368959436,54,0.032047478,342,0.121019108,30,0.020618557,202,0.091073039,33,0.011486251,679,0.236338322,0.158974359,6.162965819672130,74.200649999999982,0.191858105,81.309145702924013,2087491.250776368891820,1237.000000000000000,0.834682861,0,0.461741005,0.998651039,1.176620849445975,2466.047027329272623,8.375762569840285,0
08041000900,Colorado,CO,El Paso County,8,2458,2431,1962,1174,1223,1603,2438,1.446552728903818,0.830982986,716,0.291293735,519,0.21349239,68,0.042420462,193,0.079163249,0,0,73,0.037206932,129,0.052481692,379,0.154190399,0.173333333,6.102649316939890,74.201170000000005,0.133402406,70.100967267699431,2165505.873942218720913,1070.000000000000000,0.874897792,0,0.485771223,0.941754716,0.745335803,3026.495486608066130,8.380621986170601,0
08041001000,Colorado,CO,El Paso County,8,2367,2285,1771,1048,1144,1210,2285,0.810113374,0.696495516,236,0.099704267,387,0.169365427,14,0.011570248,223,0.097592998,0,0,9,0.005081875,128,0.054076891,617,0.260667512,,6.048996120218580,74.205659999999980,0.092907467,62.329409876705775,2263483.212015362456441,1023.000000000000000,0.894230769,0,0.514767059,1.015625209497578,1.618546559180737,4882.651733065276858,8.509745599911660,0
08041001101,Colorado,CO,El Paso County,8,1274,1274,1040,668,725,833,1274,2.759571193345450,2.238131837994885,476,0.373626374,701,0.550235479,35,0.042016807,216,0.169544741,13,0.019461078,178,0.171153846,37,0.029042386,211,0.165620094,0.211282051,6.036308852459020,74.224840000000000,0.096432183,54.929161355463997,2292331.619694178458303,381.000000000000000,0.525517241,0,0.586096433,1.084156627259606,10.106289466121735,5459.432851937956912,8.475179518605483,0
08041001104,Colorado,CO,El Paso County,8,3092,3019,2231,1639,1736,1790,2952,1.809697882101880,1.430599974060619,732,0.236739974,1109,0.367340179,172,0.096089385,636,0.215447154,0,0,102,0.045719408,147,0.047542044,472,0.152652005,0.161025641,5.966588251366120,74.230069999999998,0.09444549,51.725102401448197,2151754.012662998866290,472.000000000000000,0.271889401,0,0.501822475,1.060704141950035,2.373035638969440,3720.881153108126455,7.934151851087941,0
08041001301,Colorado,CO,El Paso County,8,1996,1930,1484,1026,1114,1154,1906,1.486156096260441,1.684037115618080,470,0.235470942,520,0.269430052,9,0.00779896,202,0.105981112,30,0.029239766,117,0.07884097,134,0.067134269,431,0.215931864,0.247179487,5.868292076502730,74.072199999999981,0.066796135,54.022115282932369,1628842.345756414346397,835.000000000000000,0.749551167,0,0.205190863,0.639511677,6.322175707134442,1928.446404482738444,7.496064844966963,0
08041001302,Colorado,CO,El Paso County,8,5726,5716,4316,2708,2772,3642,5679,1.683631184927129,1.316892198109934,1943,0.339329375,1419,0.248250525,146,0.040087864,721,0.126958972,22,0.008124077,147,0.034059314,288,0.050296891,948,0.165560601,0.216410256,5.912772131147540,74.191469999999981,0.086730724,53.239090755665799,1575912.944802722427994,392.000000000000000,0.141414141,0,0.278094039,0.73148774,1.349928391829011,2338.156960324227839,7.765170756274232,0
08041001400,Colorado,CO,El Paso County,8,3071,3041,2645,1719,1962,1781,3007,1.305027077214177,1.624310439693834,516,0.168023445,812,0.267017428,80,0.044918585,517,0.171932158,12,0.006980803,157,0.059357278,138,0.044936503,649,0.211331814,0.22974359,5.940976775956280,74.048720000000003,0.093120898,65.934069869845459,1973392.166544838342816,1341.000000000000000,0.683486239,0,0.338674892,0.7383234,5.998417064744231,2699.715683401115257,8.969788316667168,0
08041001500,Colorado,CO,El Paso County,8,2394,2317,1907,1160,1248,1575,2284,1.445760547858055,1.088414187904428,533,0.222639933,619,0.267155805,130,0.082539683,267,0.116900175,10,0.00862069,65,0.03408495,132,0.055137845,396,0.165413534,,5.994479508196720,74.020759999999981,0.096241514,73.033758877802683,2745310.272648848593235,906.000000000000000,0.725961538,0,0.412117855,0.836991786,2.961848931788382,3979.761925647812859,9.968213800989361,0
08041001600,Colorado,CO,El Paso County,8,3527,1606,1265,1006,1164,2086,3455,2.262846639213835,1.513342564166567,990,0.280691806,757,0.47135741,200,0.095877277,548,0.158610709,0,0,35,0.027667984,76,0.021548058,197,0.055854834,,6.053938825136610,74.118219999999980,0.094912905,73.045818586326732,2763706.177097696810961,889.000000000000000,0.763745704,0,0.445834487,0.914720661,4.612355845729153,4904.044566001960447,10.619691827840972,0
08041001700,Colorado,CO,El Paso County,8,1991,1991,1257,892,936,1117,1969,1.945402344824257,1.539927202293431,414,0.207935711,859,0.431441487,58,0.051924799,286,0.145251397,6,0.006726457,35,0.027844073,33,0.016574586,233,0.11702662,0.207179487,6.101890437158470,74.127820000000000,0.123643321,79.176923119682641,2317039.062486169394106,638.000000000000000,0.681623932,0,0.446712687,0.980914726,6.824677144643616,2981.004095085659173,9.533273775592679,0
08041001800,Colorado,CO,El Paso County,8,1956,1950,1580,989,1009,1168,1943,1.069266135980059,1.034574996097227,348,0.17791411,365,0.187179487,34,0.029109589,231,0.118888317,11,0.011122346,44,0.027848101,66,0.033742331,333,0.170245399,0.185641026,6.158973497267760,74.096339999999998,0.19250278,90.293485697996942,2115616.224269737023860,878.000000000000000,0.870168484,0,0.451550302,0.988290592,2.388891791321210,2610.332473520237727,9.200595346634074,0
08041001901,Colorado,CO,El Paso County,8,2143,2050,1526,1098,1098,1200,1956,1.882253501520354,1.547854508736813,749,0.349510033,617,0.30097561,74,0.061666667,294,0.150306748,0,0,136,0.089121887,149,0.069528698,305,0.142323845,0.214358974,6.228880601092900,74.048169999999999,0.191683973,95.861364371561621,1981470.883306899107993,490.000000000000000,0.446265938,0,0.461171075,1.095534510375906,2.741799855933436,2312.255267602746244,9.633073482890230,0
08041001902,Colorado,CO,El Paso County,8,2197,2196,1547,1156,1233,1193,2196,2.888279674115466,2.632579862960243,939,0.427401001,1202,0.547358834,89,0.074601844,933,0.424863388,0,0,55,0.035552683,67,0.030496131,329,0.149749659,0.214358974,6.277181693989070,74.006259999999983,0.191508866,91.413681180421761,2002884.813615529099479,444.000000000000000,0.360097324,0,0.465820561,1.157987503753483,5.738882838206679,2128.736806351949326,8.932997245989700,0
08041002000,Colorado,CO,El Paso County,8,6935,6930,4446,2909,2909,3985,6769,2.452999444642870,2.006062131165089,2829,0.407930786,2977,0.42958153,204,0.05119197,1216,0.179642488,74,0.025438295,306,0.068825911,527,0.075991348,824,0.118817592,0.232820513,6.324425683060110,74.059830000000005,0.191120409,76.769482813345178,1981106.048535912763327,546.000000000000000,0.187693365,0,0.462326301,1.165142833283140,5.387307831727077,1947.380796090299555,8.529612607373203,0
08041002101,Colorado,CO,El Paso County,8,3850,3635,2801,1902,2105,2055,3567,2.125131826068907,2.829104668498627,1444,0.375064935,1291,0.355158184,116,0.056447689,793,0.222315671,125,0.065720294,429,0.153159586,229,0.059480519,812,0.210909091,0.292307692,6.242384972677600,73.920609999999982,0.208855228,118.755644341087603,2137525.953601351007819,776.000000000000000,0.368646081,0,0.485974174,1.307889998247683,5.207188450093062,2427.745646455300175,9.612924484567939,0
08041002102,Colorado,CO,El Paso County,8,4707,4695,2811,1746,1878,2166,4698,2.851110591054079,2.177517193396961,2587,0.549606968,2066,0.440042599,133,0.061403509,702,0.149425287,72,0.041237113,353,0.125578086,344,0.073082643,562,0.119396643,0.236923077,6.335201639344260,73.948340000000002,0.209429326,133.612082555622351,2040730.868812687927857,202.000000000000000,0.107561235,0,0.542973953,1.391390919669537,3.371418351913376,2315.535299311596646,9.018681269653529,0
